Siruta,localitate,Procent participare
179800,Maia,28.409947249434815
179873,Agris,28.407026044821322
48842,Puiesti,28.404401650618983
147072,Boroaia,28.39989558861916
153507,Orbeasca,28.392797599199735
87638,Municipiul Orastie,28.389313823301187
68529,Produlesti,28.379360465116278
114710,Oras Ludus,28.36467873872614
9574,Oras Lipova,28.360918312867057
62440,Nicolae Balcescu,28.347906120570638
44435,Victoria,28.339661719019677
100326,Harmanesti,28.319919517102615
150935,Vama,28.317870108914885
165979,Stanilesti,28.314819191680453
175260,Boghesti,28.29391891891892
144054,Oras Avrig,28.285366842318606
22166,Oras Darmanesti,28.283992199964544
92587,Modelu,28.283820279891973
37672,Hiliseu-Horia,28.25348924933987
22718,Ghimes-Faget,28.2475326753801
43331,Oras Ianca,28.24557421697685
108874,Sacel,28.238719068413392
63447,Oras Baraolt,28.233584357246663
41284,Jibert,28.220858895705522
119590,Solovastru,28.216989066442387
152760,Dobrotesti,28.215411057003724
120860,Municipiul Roman,28.200607478266942
60507,Oras Navodari,28.184545064990715
43867,Salcia Tudor,28.18137493905412
61005,Aliman,28.169663439372982
18670,Schitu Golesti,28.163862472567665
36952,Cristinesti,28.16254416961131
51500,Berzovia,28.15748031496063
87219,Oras Aninoasa,28.153762858689767
123228,Moldoveni,28.1524926686217
92872,Andrasesti,28.146853146853147
56425,Calarasi,28.143418467583498
50102,Vernesti,28.13794947199572
121340,Bicazu Ardelean,28.132081579799287
162595,Bogdana,28.130217028380635
157683,Masloc,28.1203007518797
163137,Costesti,28.117913832199548
76040,Cosmesti,28.113619810633647
138208,Moftin,28.109172763083848
108455,Petrova,28.105906313645622
177842,Suraia,28.105111886676248
102543,1 Decembrie,28.09941955648162
120771,Dumbrava Rosie,28.098124911884955
146263,Municipiul Suceava,28.09076682316119
20876,Municipiul Moinesti,28.086921202274574
116046,Chetani,28.074473297403234
9397,Vladimirescu,28.053989407141636
61121,Castelu,28.050559066601846
65609,Oras Fieni,28.044922492881998
65869,Iedera,28.036790358388835
44140,Sutesti,28.033946251768032
75098,Municipiul Galati,28.021553570335925
108106,Farcasa,28.016979987871437
132342,Bertea,28.012643224022124
76674,Liesti,28.005418218760582
160305,Daeni,28.004956629491947
54350,Tarnova,28.00289435600579
63740,Municipiul Targu Secuiesc,27.994886778670562
155528,Oras Sannicolau Mare,27.975481014813553
160387,Frecatei,27.968960863697706
43493,Marasu,27.959465684016582
56210,Bontida,27.94156013566397
133161,Filipestii De Padure,27.931283037001442
165069,Oltenesti,27.91485244315433
43073,Dudesti,27.911079745942132
167794,Oras Brezoi,27.90819901892081
99165,Stolniceni-Prajescu,27.904827904827904
124331,Stanita,27.90107799619531
41248,Homorod,27.89764174611139
103407,Gradinari,27.887114741923504
37618,Hanesti,27.88697788697789
43466,Jirlau,27.883447996762445
103014,Fundeni,27.88196359624931
150070,Radaseni,27.87950383933845
67522,Glodeni,27.875072971395213
105936,Vidra,27.867259094695918
1213,Municipiul Aiud,27.866779089376053
98051,Miroslovesti,27.840092033362094
59416,Sic,27.817622950819672
157246,Giarmata,27.817242492734906
179347,Glina,27.813317824949113
125061,Zanesti,27.81112444977991
63278,Horia,27.79552715654952
85528,Sarmas,27.79333955804544
131835,Gura Vitioarei,27.79161477791615
149539,Moldovita,27.785782901056677
160911,Murighiol,27.771911298838436
93487,Dragalina,27.762762762762762
56666,Caseiu,27.760169043845746
123601,Pangarati,27.757766771724448
98168,Mogosesti-Siret,27.756410256410255
95060,Municipiul Iasi,27.750877598802152
61871,Independenta,27.748917748917748
76157,Cudalbi,27.74235736472127
131933,Albesti-Paleologu,27.731643356643357
93209,Cocora,27.720364741641337
159767,Oras Sulina,27.71771771771772
128613,Scarisoara,27.716933445661333
61513,Corbu,27.716657016020072
166770,Vinderei,27.71355170199101
149101,Horodnic De Jos,27.708437343984023
16739,Izvoru,27.70682953914492
13490,Municipiul Campulung,27.70183826004983
123371,Pastraveni,27.690769743418862
38376,Mitoc,27.68192048012003
151585,Poieni-Solca,27.68065268065268
21454,Barsanesti,27.675473712303177
20466,Margineni,27.65215299494828
139811,Oras Jibou,27.63722126929674
18741,Slobozia,27.629139072847682
150294,Straja,27.62491745542593
94429,Scanteia,27.622492601118054
103513,Gruiu,27.611940298507463
123424,Petricani,27.599486521181003
104485,Ogrezeni,27.59170653907496
96147,Ceplenita,27.584152517128388
160458,Grindu,27.576853526220614
102794,Floresti-Stoenesti,27.573115860517436
142676,Sanmihaiu Almasului,27.562111801242235
118637,Papiu Ilarian,27.551020408163264
161856,Oras Negresti,27.541843617287036
38161,Mihaileni,27.539720751083294
39738,Vladeni,27.529232333502797
12242,Sicula,27.517934002869442
159963,Casimcea,27.51031636863824
25521,Stanisesti,27.49776319713689
147054,Bogdanesti,27.48394986242739
117042,Ghindari,27.47380675203725
150221,Siminicea,27.46419545071609
167268,Ciocani,27.45098039215686
102473,Dascalu,27.448559670781894
37280,Oras Flamanzi,27.447850148999574
63688,Sita Buzaului,27.44429882044561
179882,Ciumesti,27.419354838709676
157362,Jamu Mare,27.417380660954713
34645,Sieu,27.4172754619682
26289,Zemes,27.404343329886245
158314,Oras Recas,27.37770052148001
100086,Vanatori,27.36899266901982
121242,Baltatesti,27.36289381563594
15901,Cosesti,27.358490566037737
176686,Mera,27.354678271681692
31716,Tileagd,27.32338666187309
131103,Oras Breaza,27.319173782935554
151790,Municipiul Alexandria,27.319150995909872
109773,Municipiul Drobeta-Turnu Severin,27.303966450766953
63580,Oras Intorsura Buzaului,27.302319273023194
12206,Seitin,27.302231237322516
153696,Poeni,27.300748568912372
77331,Tulucesti,27.298311444652906
146584,Oras Gura Humorului,27.286104687828463
148382,Draguseni,27.237542331881954
102703,Dridu,27.220956719817767
96593,Cozmesti,27.210261108566193
128560,Rotunda,27.206880941602535
77402,Umbraresti,27.206132879045995
165719,Rebricea,27.19970792259949
55473,Aghiresu,27.182866556836903
94376,Saveni,27.178571428571427
162381,Bacesti,27.17391304347826
37057,Dangeni,27.162426614481408
48138,Padina,27.150623600895425
49545,Smeeni,27.14150047483381
86990,Municipiul Petrosani,27.138086249455498
161384,Topolog,27.128263337116913
134942,Puchenii Mari,27.122063697939183
138039,Oras Livada,27.11775043936731
134050,Magureni,27.109583810614737
115389,Band,27.1049357113231
132226,Balta Doamnei,27.09744658676394
23975,Palanca,27.095375722543352
98113,Mogosesti,27.083854818523154
24711,Racova,27.081922816519974
6930,Rosia De Secas,27.079934747145188
20297,Municipiul Bacau,27.079048256556927
101840,Ciocanesti,27.07820954254796
105794,Valea Macrisului,27.07554225878833
136802,Apa,27.07362534948742
161482,Valea Nucarilor,27.071629213483146
63072,Topraisar,27.065699314792422
40928,Dumbravita,27.044952100221074
43563,Maxineni,27.01171137136381
93600,Gheorghe Doja,27.006960556844547
61826,Ghindaresti,26.996370235934663
72953,Lipovu,26.990208599404003
41818,Sercaia,26.987632508833922
148453,Fantanele,26.978998384491113
43787,Romanu,26.939058171745152
147660,Ilisesti,26.934984520123837
154585,Tatarastii De Jos,26.91559704395177
118799,Petelea,26.909254267744835
51207,Oras Otelu Rosu,26.90605017215937
131620,Oras Urlati,26.883229009281244
15652,Cocu,26.88053097345133
133795,Izvoarele,26.87158212332642
51449,Berzasca,26.86635944700461
43313,Gropeni,26.865671641791046
63189,Tortoman,26.835964310226494
9654,Oras Pancota,26.83496961196821
96888,Dobrovat,26.834493840385644
143487,Cristian,26.833477135461603
57742,Frata,26.818469323213158
174860,Municipiul Adjud,26.81279548105851
161543,Vacareni,26.810392482034274
20563,Municipiul Onesti,26.789490999671006
124723,Trifesti,26.78787878787879
179711,Vladeni,26.785714285714285
132681,Ciorani,26.78333650370934
86810,Municipiul Hunedoara,26.783119854377848
24631,Poduri,26.781857451403887
64639,Ozun,26.78093197643278
68048,Matasaru,26.767676767676768
107270,Bistra,26.758832565284177
25148,Sanduleni,26.75281825680506
14049,Arefu,26.739356178608514
58008,Iara,26.730236850199937
21007,Agas,26.727642276422763
176150,Fitionesti,26.71648762260626
76585,Independenta,26.712856043110083
56844,Ceanu Mare,26.712759270898808
63777,Aita Mare,26.701183431952664
159035,Tormac,26.675257731958762
117426,Hodac,26.675062972292192
122828,Garcina,26.668358284699316
158564,Sacalaz,26.661867050635948
171272,Maldaresti,26.629766297662975
167981,Municipiul Dragasani,26.629400570884872
178901,Popesti,26.62912308930008
167320,Puscasi,26.616746085772636
174922,Oras Marasesti,26.610644257703083
136134,Varbilau,26.59808963997061
87139,Oras Uricani,26.562296151337247
138663,Sanislau,26.55310621242485
159428,Iecea Mare,26.550647032574744
65099,Valea Mare,26.550598476605007
166182,Tanacu,26.54924983692107
17101,Merisani,26.54303902574038
55277,Mihai Viteazu,26.534733441033925
33621,Maieru,26.53290529695024
108614,Rona De Jos,26.517383618149676
146995,Balcauti,26.50968477022408
160993,Nalbant,26.50602409638554
60776,Oras Cernavoda,26.501048767697956
136241,Cocorastii Colt,26.495726495726494
159687,Oras Isaccea,26.495315877972615
36131,Albesti,26.480908152734777
92836,Oras Amara,26.44805393809378
135618,Stefesti,26.43617021276596
50889,Oras Anina,26.43456722168708
108632,Rona De Sus,26.427801724137932
160877,Mihail Kogalniceanu,26.418026418026418
155350,Municipiul Lugoj,26.416653752776487
83936,Bilbor,26.41509433962264
33729,Magura Ilvei,26.408450704225352
159339,Voiteg,26.40671273445212
43732,Ramnicelu,26.406649616368288
163789,Epureni,26.386554621848738
138084,Mediesu Aurit,26.380032792858444
98373,Oras Podu Iloaiei,26.3768115942029
148426,Dumbraveni,26.371511068334936
136198,Valcanesti,26.356841078973027
38679,Rauseni,26.34170359428853
104270,Movilita,26.337448559670783
94312,Roseti,26.325301204819276
130892,Targsoru Vechi,26.31336935279917
138538,Pir,26.311541565778853
159883,C.a. Rosetti,26.307448494453247
159455,Saravale,26.30098452883263
22460,Faraoani,26.294370336875424
107001,Ardusat,26.28676470588235
28665,Ciumeghiu,26.28336755646817
151683,Municipiul Turnu Magurele,26.270378078390564
55259,Municipiul Turda,26.255411255411257
65121,Bixad,26.236559139784948
99780,Tibanesti,26.220384798855143
161794,Municipiul Barlad,26.217605780587785
178180,Tifesti,26.214285714285715
95293,Tomesti,26.191718858733473
108222,Lapus,26.167907921462422
22834,Glavanesti,26.146788990825687
106817,Oras Targu Lapus,26.14299153339605
134648,Posesti,26.137091607943624
62538,Ostrov,26.12869745718734
42842,Bertestii De Jos,26.12093788564377
21196,Balcani,26.117901903140957
94045,Milosesti,26.114965312190286
164133,Grivita,26.10665737190659
63802,Batani,26.09185686108763
24187,Pancesti,26.089517078916373
62672,Pecineaga,26.082089552238806
144508,Carta,26.073298429319372
151479,Horodnic De Sus,26.051459673428994
149502,Moldova-Sulita,26.042334830019243
162014,Albesti,26.03201347935973
151512,Hantesti,26.029132362254593
159650,Oras Babadag,26.01067887109077
105623,Ulmi,25.991701244813278
65048,Zabala,25.98466825270949
63334,Fantanele,25.968109339407746
136269,Vadu Sapat,25.96439169139466
161302,Somova,25.96270283361589
74028,Salcuta,25.930764206401044
176793,Movilita,25.892569958185913
161552,Bestepe,25.887978142076502
120824,Savinesti,25.88628762541806
139214,Turulung,25.88579795021962
165274,Perieni,25.856905158069882
118209,Mica,25.831923293852228
94492,Stelnica,25.83050847457627
57644,Fizesu Gherlii,25.825965565379246
167231,Fruntiseni,25.82025677603424
125016,Vanatori-Neamt,25.818181818181817
156437,Comlosu Mare,25.816231343283583
11539,Paulis,25.814467145223635
55062,Cuzdrioara,25.811755034936294
55008,Municipiul Dej,25.801160736815543
124073,Romani,25.784687591669112
75203,Municipiul Tecuci,25.776195796201513
100521,Municipiul Giurgiu,25.776186213070726
149833,Patrauti,25.774754346182917
96815,Deleni,25.768592932772037
179515,Oras Pantelimon,25.757946210268948
176855,Nanesti,25.746268656716417
60847,Municipiul Medgidia,25.73880951715268
99600,Trifesti,25.731790333560244
37912,Lunca,25.72376357056695
44391,Vadeni,25.717739498337867
37734,Hlipiceni,25.716358360536816
152500,Cervenia,25.698790154359617
153543,Peretu,25.69813260236423
122187,Cracaoani,25.69623887453345
65413,Doicesti,25.683618706874523
160225,Ciucurova,25.680473372781066
156357,Oras Ciacova,25.669796198763454
102240,Cosereni,25.661007514611747
55357,Municipiul Campia Turzii,25.64450474898236
136919,Batarci,25.618199802176065
115897,Brancovenesti,25.59685705651254
58552,Mintiu Gherlii,25.59638942617666
135431,Sirna,25.58498328619182
151120,Volovat,25.57269752220664
21757,Caiuti,25.557136083451873
62397,Oras Negru Voda,25.54696132596685
33541,Livezile,25.524475524475523
142612,Sag,25.514240506329113
63294,Baraganu,25.507765830346475
179980,Marculesti,25.454545454545453
127386,Izvoarele,25.44464609800363
36756,Corni,25.44252091032873
124233,Secuieni,25.43219362274299
135725,Teisani,25.43218085106383
124153,Sagna,25.426900584795323
19114,Stefan Cel Mare,25.420054200542005
32599,Oras Sangeorz-Bai,25.417186967873764
24034,Parava,25.412035262552703
132510,Ceptura,25.38293216630197
177236,Paunesti,25.379489078119214
100004,Victoria,25.355381491151725
26029,Urechesti,25.346077785102175
22941,Horgesti,25.34435261707989
100683,Municipiul Urziceni,25.332075197793422
124634,Tamaseni,25.328737393080555
123013,Icusesti,25.32025074952303
180046,Gura Ialomitei,25.305922662750856
134443,Podenii Noi,25.30590991929185
63937,Borosneu Mare,25.289190267251694
56522,Camarasu,25.269872423945046
159785,Baia,25.264299268094334
151344,Zvoristea,25.257944696657038
62253,Mihai Viteazu,25.2455438341215
39391,Tudora,25.232237007280943
124885,Valea Ursului,25.22875816993464
98257,Movileni,25.223759153783565
114514,Municipiul Sighisoara,25.218945487042003
34690,Sieu-Magherus,25.216419994414967
138280,Odoreu,25.214023644516917
99101,Siretel,25.157232704402517
39168,Oras Stefanesti,25.145845906256287
151870,Municipiul Rosiori De Vede,25.137273901808786
163486,Dragomiresti,25.131179232256283
168755,Boisoara,25.130890052356023
93575,Facaeni,25.115526802218113
160127,Cerna,25.115055884286654
106620,Sarasau,25.0989010989011
39872,Vorona,25.081221572449643
68468,Potlogi,25.078229772016094
34280,Rebrisoara,25.065547981122183
144713,Jina,25.064886911383017
165185,Padureni,25.05607177186799
100852,Alexeni,25.0531914893617
25488,Solont,25.03491620111732
119242,Oras Sarmasu,25.0318819457096
23644,Negri,25.011066843736167
93735,Grivita,25.009387908374013
53167,Lupac,25.0
61452,Comana,25.0
25291,Scorteni,24.989890820865345
12643,Vinga,24.968855668268375
135315,Starchiojd,24.94809688581315
139330,Vama,24.93281576590027
87175,Municipiul Vulcan,24.916710503243905
39266,Todireni,24.90104354084203
163734,Dumesti,24.9009009009009
95471,Oras Targu Frumos,24.895724713242963
99209,Strunga,24.86788021139166
99968,Valea Seaca,24.86366390628156
23289,Livezi,24.840764331210192
103764,Ileana,24.830795262267344
23350,Luizi-Calugara,24.82235907153008
11735,Pilu,24.817961165048544
44300,Tufesti,24.81203007518797
159384,Dudestii Noi,24.8069822087949
25861,Traian,24.797843665768195
39836,Vorniceni,24.775687409551374
155591,Banloc,24.7684252919855
157530,Lovrin,24.762752075919337
135547,Sotrile,24.76117692013756
48557,Parscov,24.755338078291814
149183,Izvoarele Sucevei,24.73974280465401
155403,Oras Buzias,24.722662440570524
157086,Oras Gataia,24.71762048192771
118058,Lunca Bradului,24.69295410471881
133018,Draganesti,24.681528662420384
98998,Scobinti,24.669898044459302
158065,Peciu Nou,24.669791222837667
158109,Periam,24.66618111192037
101804,Chirnogi,24.65218866644045
34985,Teaca,24.64550979068197
38633,Radauti-Prut,24.633123689727462
167240,Rafaila,24.62482946793997
100148,Vladeni,24.61445418808588
120922,Horia,24.612594790636333
177600,Sihlea,24.60591133004926
132896,Drajna,24.59686577333636
114603,Albesti,24.578651685393258
21971,Corbasca,24.57647925362141
106684,Oras Baia Sprie,24.575050417747047
12340,Simand,24.551074477480128
51010,Municipiul Caransebes,24.544196646589615
92961,Borcea,24.539049617748464
134336,Pacureti,24.537607891491984
170514,Ionesti,24.536896447008807
33202,Dumitra,24.536479653262703
34262,Rebra,24.497607655502392
98337,Plugari,24.49355432780847
109504,Viseu De Jos,24.491748385553695
144116,Axente Sever,24.48216340621404
93101,Ciochina,24.4724025974026
160323,Dorobantu,24.469067405355496
132164,Baba Ana,24.46808510638298
131336,Oras Comarnic,24.462761259935238
9627,Oras Nadlac,24.458015267175572
161106,Ostrov,24.435847840103158
108204,Ieud,24.41395082904517
44505,Viziru,24.408646003262643
44177,Tichilesti,24.390243902439025
179686,Dumitrita,24.381625441696112
10006,Birchis,24.32249322493225
139107,Tiream,24.31578947368421
107662,Cicarlau,24.31205673758865
42183,Vama Buzaului,24.306049822064058
146628,Municipiul Radauti,24.254188087993565
149227,Oras Liteni,24.24428606537233
122347,Doljesti,24.242424242424242
100610,Municipiul Oltenita,24.234182012752484
164543,Ivesti,24.211968935587027
167277,Cozmesti,24.203069657615114
98774,Ruginoasa,24.164317358034637
135949,Valea Calugareasca,24.15085766216063
135789,Telega,24.144024740446213
102419,Curcani,24.137098720733768
63633,Barcani,24.124513618677042
1794,Oras Ocna Mures,24.110198494182068
60062,Viisoara,24.074844074844076
151460,Serbauti,24.069097888675625
95391,Municipiul Pascani,24.06776998009846
161286,Smardan,24.04494382022472
24766,Racaciuni,24.0311260299054
83632,Municipiul Toplita,24.02407035951242
12849,Zerind,24.01673640167364
69447,Varfuri,24.01628222523745
107154,Baiut,23.99161864850707
96940,Dumesti,23.981552651806304
96478,Cotnari,23.95781014565545
97875,Mironeasa,23.946886446886445
93717,Grindu,23.936507936507937
54387,Toplet,23.92300641613199
75953,Corod,23.900414937759336
139009,Tarna Mare,23.892660847074037
163253,Danesti,23.876765083440308
179640,Vulcana-Pandele,23.868805362700503
124616,Tazlau,23.864648263579696
21668,Buhoci,23.86308068459658
98220,Motca,23.86148007590133
162498,Berezeni,23.860727086533537
144553,Darlos,23.856439127375086
36809,Cotusca,23.840596597529714
60801,Oras Harsova,23.83443785606325
61808,Garliciu,23.82075471698113
76745,Movileni,23.80080556572684
165130,Osesti,23.79940501487463
167179,Zorleni,23.774029030992548
133688,Gura Vadului,23.771428571428572
123479,Piatra Soimului,23.758193736343774
97606,Lespezi,23.757497857754927
62057,Lipnita,23.731587561374795
96003,Ungheni,23.729305837932035
148916,Gramesti,23.71475953565506
115183,Apold,23.713826366559484
164598,Laza,23.70142362447095
123175,Margineni,23.678006062647356
146860,Arbore,23.664383561643834
94107,Munteni-Buzau,23.654339069937752
24338,Parjol,23.637417858523385
11940,Secusigiu,23.607038123167154
21597,Brusturoasa,23.59128474830954
99370,Sipote,23.568507157464214
110063,Municipiul Orsova,23.553719008264462
175670,Campuri,23.533378287255562
115520,Batos,23.527662105889352
151442,Iaslovat,23.51822503961965
151022,Veresti,23.514851485148515
137764,Halmeu,23.510664378524147
107314,Barsana,23.507561687450252
171539,Muereasca,23.494860499265787
147036,Bilca,23.49165596919127
31379,Sinteu,23.473684210526315
66768,Contesti,23.469994058229354
51056,Oras Moldova Noua,23.42961944062357
76718,Mastacani,23.415361670395228
106782,Oras Cavnic,23.410335794236723
12778,Zabrani,23.40890467085496
57350,Cojocna,23.389524382901865
145667,Seica Mare,23.382272974442632
166315,Tatarani,23.37579617834395
108552,Remeti,23.328209069946194
148612,Oras Frasin,23.32459752901535
120254,Vanatori,23.311132254995243
159730,Oras Macin,23.25212464589235
146904,Baia,23.234335385729807
156623,Darova,23.233794610342315
101458,Oras Budesti,23.229461756373937
99879,Tiganasi,23.208191126279864
150196,Satu Mare,23.20567375886525
178821,Vulturu,23.205294202273056
118824,Pogaceaua,23.196223870532705
131407,Oras Mizil,23.189697067876235
105712,Valea Argovei,23.18840579710145
163002,Codaesti,23.164335664335663
137185,Botiz,23.14493211240922
37324,Frumusica,23.138012449023396
163057,Coroiesti,23.135755258126196
147134,Bosanci,23.11892168571916
136599,Oras Negresti-Oas,23.106824071408006
121732,Borlesti,23.104265402843602
121796,Botesti,23.078782020299663
76969,Pechea,23.07607860357888
94223,Perisoru,23.012851023322227
21855,Cleja,23.01094890510949
37547,Havarna,23.008107352530054
104181,Manastirea,22.980927713680245
35054,Telciu,22.967101179391683
160680,Luncavita,22.955974842767297
160172,Chilia Veche,22.934648581997536
160092,Ceamurlia De Jos,22.93120638085743
42708,Chiscani,22.925430210325047
144349,Brateiu,22.923700202565833
130552,Barcanesti,22.916122288999215
116493,Danes,22.911694510739856
178894,Ploscuteni,22.905027932960895
179748,Cosoba,22.899353647276087
58142,Iclod,22.894959166431992
10514,Covasint,22.889842632331902
70316,Municipiul Bailesti,22.88730085884744
38811,Roma,22.870967741935484
149290,Marginea,22.86417438181179
40465,Oras Victoria,22.85260574563303
76558,Grivita,22.8377065111759
108892,Oras Salistea De Sus,22.834645669291337
40278,Municipiul Fagaras,22.831755843152404
12037,Semlac,22.81998226426249
39417,Ungureni,22.807707432166733
160831,Mihai Bravu,22.804532577903682
145961,Valea Viilor,22.789676002196597
134559,Poienarii Burchii,22.785138997142116
95667,Andrieseni,22.782826700094013
62903,Seimeni,22.759022118742724
143682,Oras Agnita,22.756610451800956
151077,Vicovu De Jos,22.75529865125241
27383,Batar,22.748018256065336
114925,Municipiul Tarnaveni,22.738339619038527
92701,Municipiul Fetesti,22.72234273318872
145104,Mosna,22.720946416144745
106559,Municipiul Sighetu Marmatiei,22.713234881239824
159507,Pesac,22.702407002188185
145603,Slimnic,22.699197035206918
26346,Gioseni,22.6888122845503
135244,Sangeru,22.664359861591695
61210,Chirnogeni,22.658959537572255
163832,Falciu,22.625891009427455
158528,Satchinez,22.622869844406026
122061,Candesti,22.572022572022572
40526,Apata,22.54740313272877
144410,Bruiu,22.506738544474395
62280,Mircea Voda,22.502472799208704
158733,Sanpetru Mare,22.492836676217767
145275,Poiana Sibiului,22.48587570621469
96370,Comarna,22.480211081794195
95355,Oras Harlau,22.476724066902857
12368,Siria,22.463869790935878
151567,Ciprian Porumbescu,22.46246246246246
127493,Maruntei,22.41860465116279
23715,Nicolae Balcescu,22.418593390630676
117667,Iclanzel,22.416918429003022
151521,Burla,22.40762812872467
151095,Oras Vicovu De Sus,22.366581695584244
161035,Niculitel,22.3538917317533
95872,Belcesti,22.344366113036205
119206,Saschiz,22.340425531914892
159525,Otelec,22.33267064280981
164981,Oras Murgeni,22.330960854092528
132459,Calugareni,22.33009708737864
63198,Amzacea,22.32758620689655
99290,Scheia,22.318481848184817
98685,Raducaneni,22.305367678802707
159419,Gottlob,22.302158273381295
43812,Rosiori,22.28767795778105
139170,Turt,22.28615863141524
156277,Cenei,22.243940578577014
40704,Bunesti,22.20131702728128
50790,Municipiul Resita,22.1830045139426
50969,Oras Bocsa,22.150207136175332
124028,Rediu,22.139879573876794
176445,Homocea,22.124641107920958
144456,Chirpar,22.119815668202765
167295,Feresti,22.06148282097649
115076,Adamus,22.059486255069853
83464,Oras Balan,22.056252979501032
136848,Oras Ardud,22.047513245599042
103862,Ion Roata,22.045293701344658
102945,Frumusani,22.038860793186053
94269,Reviga,22.009345794392523
157497,Liebling,22.005988023952096
100870,Armasesti,22.004608294930875
97009,Erbiceni,21.998187584956955
167302,Muntenii De Sus,21.994134897360702
24276,Pargaresti,21.99213630406291
139358,Vetis,21.963245181532944
61372,Cogealac,21.945137157107233
21506,Blagesti,21.939393939393938
75766,Brahasesti,21.875475719287564
132486,Carbunesti,21.865889212827987
84148,Corbu,21.864111498257838
93021,Bucu,21.804878048780488
144651,Iacobeni,21.791167973586465
160617,Jijila,21.76418439716312
58357,Maguri-Racatau,21.74145299145299
5309,Lunca Muresului,21.73702086365842
33603,Lunca Ilvei,21.724648408586233
157273,Giera,21.71280276816609
61318,Cobadin,21.696574225122347
22898,Helegiu,21.65236851920925
62707,Pestera,21.649122807017545
96110,Butea,21.614657887202977
159142,Uivar,21.6
161179,Sarichioi,21.57676348547718
161259,Slava Cercheza,21.53685311029796
163681,Duda-Epureni,21.53014789533561
157317,Giulvaz,21.527213647441105
63866,Belin,21.526508226691043
143806,Oras Dumbraveni,21.508464328899638
100362,Ciohorani,21.49532710280374
159473,Tomnatic,21.494102228047183
158859,Teremia Mare,21.47615241140421
42824,Baraganul,21.38821630347054
108696,Ruscova,21.372819100091828
132752,Colceag,21.315436241610737
104323,Nana,21.286031042128602
51118,Oras Oravita,21.242580892207542
100736,Manasia,21.2024474594307
143520,Rasinari,21.179138321995463
105455,Tamadau Mare,21.131879543094495
100219,Voinesti,21.125510385229894
85877,Subcetate,21.110349554489375
148970,Granicesti,21.09147841646164
115575,Bagaciu,21.037181996086105
148667,Fratautii Noi,20.980565371024735
138501,Petresti,20.95881991395206
179702,Traian,20.944309927360774
124206,Sabaoani,20.93634928984745
115824,Bogata,20.913302448709462
159945,Carcaliu,20.86851628468034
144731,Laslea,20.85001539882969
100308,Draguseni,20.804794520547944
35946,Oras Darabani,20.79477408818726
100335,Rachiteni,20.771513353115726
21560,Bogdanesti,20.70191026210573
106979,Oras Viseu De Sus,20.691065221836027
23449,Manastirea Casin,20.69043833749716
103283,Garbovi,20.6568144499179
58311,Luna,20.652741514360315
107350,Bocicoiu Mare,20.62330623306233
136107,Valea Doftanei,20.60348019252129
179819,Ograda,20.599571734475376
101190,Oras Bolintin-Vale,20.56520908917319
97063,Focuri,20.469798657718123
143646,Tarnava,20.461783439490446
101056,Barcanesti,20.453686200378073
161829,Municipiul Husi,20.42929209667315
145408,Rosia,20.42076377772696
161464,Turcoaia,20.41431261770245
59693,Tritenii De Jos,20.3551550490326
135501,Soimari,20.327593448131037
10916,Graniceri,20.3240058910162
9495,Oras Curtici,20.31849850703825
33248,Feldru,20.294307891332473
133394,Fulga,20.24228214146151
148293,Dornesti,20.22560335781742
11398,Macea,20.179296346414073
85582,Secuieni,20.173160173160174
122668,Gheraesti,20.166204986149584
137229,Calinesti-Oas,20.146163215590743
159375,Checea,20.09512485136742
103960,Jilavele,20.059106021425933
64390,Haghig,20.056818181818183
39694,Varfu Campului,20.010332357499568
159491,Livezile,19.9851411589896
84460,Galautas,19.9700449326011
145042,Mihaileni,19.9203187250996
42498,Augustin,19.910514541387023
156213,Carpinis,19.876051350154935
144152,Bazna,19.829003617231173
125150,Gadinti,19.743968488429346
43411,Oras Insuratei,19.70044052863436
155458,Oras Deta,19.64928761546892
119974,Valea Larga,19.614921780986762
97438,Halaucesti,19.539987339101078
22781,Garleni,19.50491573033708
95943,Bivolari,19.457013574660632
12091,Oras Santana,19.408983451536642
159400,Ghilad,19.326241134751772
148872,Galanesti,19.29181929181929
160430,Greci,19.250585480093676
143771,Oras Copsa Mica,19.1831414295025
23797,Oituz,19.135802469135804
164393,Ivanesti,19.034931912374187
154754,Trivalea-Mosteni,18.94164193867458
119386,Sanger,18.88341543513957
157451,Lenauheim,18.732890105592492
107715,Campulung La Tisa,18.7015503875969
101163,Bolintin-Deal,18.69158878504673
120343,Zagar,18.514851485148515
20778,Oras Buhusi,18.447211468033903
155494,Oras Jimbolia,18.429167422456015
137274,Camarzana,18.314833501513622
144928,Oras Miercurea Sibiului,18.276490497266337
120370,Zau De Campie,18.181818181818183
93067,Oras Cazanesti,18.10829817158931
118469,Nades,18.091361374943464
137407,Certeze,18.0754488601977
99539,Todiresti,18.046097433211106
166636,Valeni,18.027448243777624
118370,Mihesu De Campie,17.815482502651115
92989,Bordusani,17.65454082930552
63300,Cuza Voda,17.518703241895263
96423,Costuleni,17.500397014451327
106746,Oras Borsa,17.362608920714347
100923,Axintele,17.310924369747898
148694,Fratautii Vechi,17.27211945620682
137746,Gherta Mica,17.137809187279153
147633,Oras Cajvana,17.02372393961179
120218,Viisoara,16.830294530154276
86133,Tulghes,16.781345565749234
41701,Racos,16.686251468860164
99673,Tibana,16.64080013795482
62798,Rasova,16.59223634489866
156259,Cenad,16.50711513583441
